salary,lifestyle,rent,food,travel,gym,misc,total_expense,savings,lifestyle_encoded
222990,Basic,50607.158149764415,51990.71905372588,16102.986375424962,6426.041519159343,32203.22151155175,157330.12660962637,65659.87339037363,0
131243,Middle,38122.80006705019,31402.651023119153,12905.10761103929,5397.655347707126,16354.56037711959,104182.77442603535,27060.22557396465,1
29596,Middle,8728.519701426563,6201.028140268007,3530.9122720650143,1900.9723476972947,4010.006126618999,24371.43858807588,5224.561411924122,1
179644,Middle,50993.38617404987,41201.583876705445,19550.083981990683,9459.54405224391,25556.946843858408,146761.5449288483,32882.45507115169,1
224829,Basic,52793.738248147296,53635.80330015908,16586.67463914465,4910.580326133737,23108.38296413057,151035.17947771534,73793.82052228466,0
147351,Middle,42739.05343535472,31381.22474420033,15218.233324266934,7855.477146821186,14897.47493498148,112091.46358562466,35259.53641437534,1
209269,Basic,42275.28093075987,50508.38361632207,14278.492268455515,6377.862344883616,30808.080807802486,144248.09996822357,65020.90003177643,0
126496,Rich,39043.717915994755,33255.61396667397,17435.823322024695,9266.724661872988,12168.395030430742,111170.27489699713,15325.725103002871,2
145273,Middle,43225.82450680015,35869.7528634208,11693.951861437381,6561.957740702324,20485.08694758705,117836.5739199477,27436.426080052304,1
208588,Middle,55643.108892724376,42713.218461232,23236.696311786658,11188.139927827655,25994.3490589693,158775.51265254,49812.48734746,1
153155,Middle,39715.92018720703,35691.969099300826,15629.41456308278,7075.789813612578,17921.673608750334,116034.76727195355,37120.23272804645,1
135674,Rich,44751.25002150238,40192.55591918362,19810.957047675904,7955.540370196723,14846.105621463785,127556.40898002242,8117.591019977583,2
135307,Middle,39073.40801142176,32533.3713594686,13913.68529851474,5454.934170965828,18683.706657743776,109659.10549811472,25647.894501885283,1
163843,Basic,33641.86229861951,33726.027926625466,11168.97153619861,6499.7190545269705,18371.219745914423,103407.80056188497,60435.19943811503,0
176047,Basic,40894.05340001875,37882.26566855837,13548.891083683788,5610.677366119388,19430.98805509694,117366.87557347723,58680.12442652277,0
191720,Middle,50442.78824956987,42489.76028178811,16273.52766849423,8121.642840904241,25691.068539639902,143018.78758039637,48701.21241960363,1
194357,Middle,52546.018998622756,45928.753311526576,16404.183266498192,11330.229148802398,23743.688921948135,149952.87364739805,44404.12635260195,1
34063,Rich,10317.680408338489,9443.62948930073,3547.328100480079,2548.9885330701536,3586.094685743222,29443.721216932674,4619.278783067326,2
82642,Rich,27094.04554625155,21212.007273369076,9452.001538710221,5354.067496731663,8704.792645368443,71816.91450043095,10825.085499569046,2
105093,Rich,32490.713296238468,26319.839188394846,12320.894118034605,6777.042293210379,9182.746816147393,87091.2357120257,18001.764287974307,2
232215,Middle,63768.16064710833,50373.074682383136,22804.34587259598,11709.147046518246,30518.483086912092,179173.21133551782,53041.788664482185,1
183671,Rich,55495.24684531001,47487.267275467726,22341.28924402432,11146.791221263751,17570.937319279743,154041.53190534553,29629.46809465447,2
197992,Rich,67354.50937503879,58272.328883985625,22260.921489112545,14867.562164246185,19472.82892034274,182228.15083272592,15763.849167274078,2
174601,Basic,37310.66769739967,43523.28077267439,13050.386527585912,6963.972475316566,18928.413957597884,119776.72143057443,54824.27856942557,0
50954,Rich,15652.667980416958,14020.95601071604,6722.4727074400325,2809.185878648332,5830.015370471344,45035.297947692714,5918.702052307286,2
42856,Basic,9711.198482079855,9451.766160225203,2916.8483662088433,1401.3515264628086,4377.276014492074,27858.44054946878,14997.559450531218,0
17573,Basic,4393.155691600391,3834.357936159253,911.0946680244282,651.0175030066025,2629.815862489898,12419.441661280573,5153.558338719427,0
224416,Rich,76484.9955602119,65662.80304221936,29465.092729633616,17430.338508860867,18274.092112978855,207317.3219539046,17098.67804609539,2
50367,Basic,12004.279040270712,11762.483103525119,2593.273386311473,1555.3063450461668,6333.802221739331,34249.1440968928,16117.8559031072,0
248409,Middle,70691.41626585733,50644.77502132115,27874.25991138582,10975.232088799075,30040.902898272518,190226.5861856359,58182.41381436409,1
114608,Middle,33702.13279818738,26133.67031213139,10908.806217744102,4750.050876691678,15313.196162972745,90807.85636772729,23800.14363227271,1
75774,Rich,26469.929729717813,22398.023015975883,10295.019649102445,4028.0538312445797,6787.6533454928585,69978.67957153358,5795.320428466424,2
38752,Middle,10050.038660092689,8439.142474159338,3465.2305444551034,1834.2555223088516,5070.175922783386,28858.84312379937,9893.156876200632,1
70029,Basic,15121.721414715988,16376.851953824542,5492.842948210437,2294.8194004501706,9634.788272418255,48921.023989619396,21107.976010380604,0
163757,Middle,47093.07770327358,35459.144825995296,13198.539052825488,6820.714678281307,18685.167025205134,121256.64328558082,42500.35671441918,1
145282,Rich,48593.510640407156,42906.73698745506,21493.006456379797,7376.760367400407,17376.234208800808,137746.2486604432,7535.751339556795,2
66693,Rich,21083.315349193148,19484.21398648423,7270.522258012519,3460.4962048372277,6344.786331880513,57643.33413040763,9049.665869592369,2
131739,Basic,32005.49858798225,27802.36267964138,7195.415524116658,5031.914249831382,19354.680236807417,91389.87127837908,40349.12872162092,0
70961,Rich,21332.821638132205,20321.228368137,8193.184509592878,4345.731903917253,7008.400648221306,61201.36706800064,9759.63293199936,2
222980,Middle,60503.29252647572,50337.44272876549,23032.600615028354,12033.75457006281,30119.731912917632,176026.82235325,46953.17764675,1
141678,Rich,47593.90231940745,38538.96051864742,15176.994694734269,9806.833232843772,15714.67844369695,126831.36920932985,14846.630790670155,2
89532,Basic,20762.9610826216,20538.885964789853,5092.791431976504,2945.848190772597,10452.21733017187,59792.70400033243,29739.29599966757,0
96994,Rich,33557.784616985584,27418.846333858077,11048.487978132256,6225.832179405352,11044.052170927758,89295.00327930902,7698.996720690979,2
71133,Middle,18976.377861973764,16095.408203832467,7624.518568292022,4455.478063762879,7731.773604444025,54883.55630230515,16249.44369769485,1
243497,Basic,55580.04453660029,59805.29695855618,19248.631051547978,8065.326988561522,36325.6227415272,179024.92227679316,64472.077723206836,0
76268,Middle,21243.441798445616,16941.43002056661,7784.178892762592,3315.474586570709,9158.703488128258,58443.22878647379,17824.77121352621,1
238273,Basic,53115.87736003716,57764.85457423218,17336.614284155632,7631.534334825379,27964.639429283674,163813.51998253402,74459.48001746598,0
184315,Rich,57018.1639830971,49283.66549149398,24696.40436694162,10670.204358150737,17892.464852785397,159560.90305246884,24754.096947531158,2
203456,Basic,44625.736245404376,48479.3946009337,15567.153416176,6914.944347778683,23820.65148001957,139407.88009031233,64048.119909687666,0
46653,Basic,10341.050443293605,9664.985736853414,2567.9175069196694,1086.3548230562901,4969.912266965391,28630.220777088372,18022.779222911628,0
172729,Rich,53369.644300957676,44932.75652715785,18238.851901311067,11954.197826910218,20661.16266667395,149156.61322301076,23572.38677698924,2
186024,Middle,54683.491749359564,37628.960054851195,18029.88367688046,12236.531735735918,19855.03741710716,142433.9046339343,43590.09536606571,1
168252,Rich,57606.49956072497,47049.15338587511,24659.84220357005,12834.459991596541,18016.655150200935,160166.6102919676,8085.389708032395,2
243504,Basic,56709.922448482044,51296.11679696196,13028.094435445313,6893.079235422445,26622.049296836693,154549.26221314844,88954.73778685156,0
136829,Rich,41749.3788531565,36275.603229349836,19569.89891914613,6911.840942985351,12547.972854094543,117054.69479873235,19774.30520126765,2
143377,Basic,31715.366507974915,32335.59794952955,7949.871152582836,5632.479991843547,18487.55401841249,96120.86962034335,47256.13037965665,0
224483,Rich,73205.14709675033,56219.776061542485,27900.042275647695,16865.434477359646,19930.898638310886,194121.298549611,30361.701450388995,2
16622,Rich,5278.488610085948,4172.596944301944,2474.1244570797066,864.3365851558689,1926.9692608649946,14716.51585748846,1905.4841425115392,2
63756,Middle,16936.742235264453,14624.212298250584,6832.8976626429,2819.6011319621443,7790.216144488153,49003.669472608235,14752.330527391765,1
55809,Basic,12069.996879433244,11319.746350148771,4185.44113974087,1166.5953464473548,7403.783673041756,36145.56338881199,19663.436611188008,0
31725,Middle,8429.455238345981,6649.765145273961,3384.532199144807,1815.8162698003166,3672.575238260824,23952.14409082589,7772.855909174112,1
207468,Basic,46814.747025992394,44047.915945652494,15749.081308691117,5451.507094338312,23289.870436749858,135353.1218114242,72114.87818857579,0
66226,Rich,22357.346967431822,16614.75400549425,7510.067248456621,4057.127716485338,7635.163650303843,58174.45958817187,8051.540411828129,2
96182,Basic,23807.169672635242,22682.014190685877,6230.280752832134,3155.965236629332,11609.1724576407,67484.60231042327,28697.397689576726,0
228637,Middle,60575.3820858192,56595.523391762006,19346.259031605678,11521.431586548184,33141.950126925505,181180.54622266057,47456.453777339426,1
44402,Middle,12705.946290047124,8945.008132082141,3593.1868679753366,2464.105590963691,5515.290210136271,33223.53709120456,11178.462908795438,1
19263,Middle,5242.417300456832,4143.802394215242,2301.2648663908053,927.6987540788663,2398.2822248332272,15013.465539974974,4249.534460025026,1
242595,Basic,53430.25204118959,50584.082974559446,13604.379372770909,9307.413073957217,34670.21846831202,161596.3459307892,80998.65406921081,0
192900,Middle,50144.7823296373,47025.76600760726,17046.08017970378,11341.823563953923,20073.950647428093,145632.40272833034,47267.597271669656,1
62924,Middle,18500.818918136436,12746.830242178252,6430.689054529541,3988.837040313517,6659.985447695285,48327.16070285303,14596.839297146973,1
89182,Middle,24099.117960810087,18023.45992050928,9570.12961409329,4389.8490933353,11412.5993353674,67495.15592411536,21686.84407588464,1
239137,Rich,82893.63984757569,63441.34951857813,24495.131384222273,16803.877924524924,26657.47313537258,214291.4718102736,24845.528189726407,2
205124,Rich,71361.2915238164,52899.437354950634,24534.265499976256,15450.804031667965,23030.26750691543,187276.0659173267,17847.93408267331,2
157736,Basic,36474.83878460071,33671.65584230461,9230.877718182732,3545.9147272006753,23044.07555441471,105967.36262670344,51768.63737329656,0
50737,Basic,10586.101312913077,11600.727374203245,3426.2971353026437,1389.793425398487,5967.986457801689,32970.90570561914,17766.094294380862,0
116332,Middle,32971.91139538609,25524.972855215474,10493.68335751185,6046.233676108012,16331.047240949414,91367.84852517083,24964.151474829167,1
104563,Rich,36421.79433519411,29465.593197347265,14545.242522014732,6899.562979202913,10978.375288268646,98310.56832202766,6252.431677972345,2
175445,Middle,52528.99317455729,38934.91988588135,14500.562212285184,12054.862360904503,24501.435681196144,142520.77331482447,32924.22668517553,1
182469,Middle,49251.2147256849,45456.63215197465,17119.50251321454,9335.77200136167,23809.75351426058,144972.87490649635,37496.12509350365,1
143575,Rich,45041.97129836277,40908.62004888224,15454.774119484695,7644.042056805408,14557.804397440947,123607.21192097606,19967.788079023943,2
232217,Rich,76114.85382222904,59292.606015209894,34416.60594155462,15604.657233086326,19980.27571410635,205408.99872618623,26808.001273813774,2
116371,Rich,36723.4438999537,33748.9527854808,14681.548806461991,6475.400344061337,9788.425509112172,101417.77134507,14953.228654930004,2
53709,Basic,11898.623145343154,11647.910329441986,3742.3099525336297,2068.061808443203,6036.167295932215,35393.07253169418,18315.927468305817,0
207192,Basic,50298.28145523697,50974.017911900904,15966.231677681035,8089.096122921093,29443.10848181044,154770.73564955042,52421.26435044958,0
165322,Middle,46236.314669209416,36452.22883654873,16477.232326507004,10940.739699253365,19023.58912756817,129130.10465908668,36191.895340913325,1
36172,Basic,7522.440700385304,7489.085637916783,2706.0214708845106,1274.329204918646,4517.2413638164135,23509.118377921655,12662.881622078345,0
26555,Rich,8331.460538649355,7538.450893826702,2706.529545115962,1780.4286893508458,2547.607214235058,22904.47688117792,3650.5231188220787,2
233482,Rich,81460.2311510843,64295.80910414119,29795.428968879674,16663.81578157869,23203.80054600713,215419.085551691,18062.91444830899,2
224689,Basic,47460.704924833706,50973.82110315621,17599.454849946953,6335.829800411715,30104.292326896077,152474.10300524466,72214.89699475534,0
68276,Middle,20407.81311401795,16488.38879206304,7261.92857881588,4238.566887117627,10024.56651208069,58421.263884095184,9854.736115904816,1
72492,Middle,21601.71747760953,18010.521885165104,7613.520516466289,3736.335507660922,7731.826831215005,58693.92221811685,13798.077781883148,1
199074,Basic,43652.42914094197,49200.695709801934,15267.76392065548,6066.42047131011,25252.609428569944,139439.91867127942,59634.08132872058,0
104599,Middle,27765.387982364213,23296.853539674114,11357.143920702672,5446.775544161002,11443.046251764054,79309.20723866606,25289.79276133394,1
218427,Middle,60513.66676120127,46146.38327791173,25986.588319886567,11294.903291936673,31777.46953768322,175719.01118861945,42707.98881138055,1
237320,Middle,62006.42372369861,49709.154056958345,24841.71903774842,15041.667285888325,30457.228314672288,182056.19241896595,55263.80758103405,1
170834,Rich,53213.04579065104,43032.18227944623,22364.637623967206,9213.268400742943,16011.76779609125,143834.90189089868,26999.098109101324,2
26046,Rich,8693.874484706044,6639.155926671152,2770.319602122646,1350.4847410658595,3121.435079660288,22575.26983422599,3470.73016577401,2
243071,Basic,53318.55686103775,59622.82686082127,14294.41464152286,8523.054014225308,26969.537074683314,162728.38945229052,80342.61054770948,0
131021,Rich,42570.85008914117,38157.348938913616,18449.947463881632,9673.07361608725,14798.740261228968,123649.96036925263,7371.039630747371,2
